# CONVERGE Release Build 2.4.21/  Sep 13, 2018       Run Date:Sat Apr  1 22:40:33 2023
# column        1                2                3                4                5                6                7                8                9               10               11               12               13               14               15               16               17               18               19               20               21               22               23               24               25               26               27               28               29               30               31               32               33               34               35               36               37               38               39               40               41               42               43               44               45               46               47               48               49               50               51               52               53               54               55               56               57               58               59               60               61               62               63               64               65               66               67               68               69               70               71
#            Time               HE               AR               O2               N2              CO2              H2O               CO               H2               OH             H2O2              HO2                H                O              CH4             CH3O             CH2O              HCO              CH3            CH2OH            CH3OH           CH3CHO             C2H2            CH2CO             C2H3             C2H4             C2H5             HCCO           CH2CHO            CH3CO             C2H6             C3H4             C3H5             C3H6             C3H7             C7H8          C6H5CH2          C6H5CHO           C6H5CO             C6H5            C6H5O             C6H6           C6H5OH             C5H5            C5H4O           C5H4OH            C7H14             MCHR           MCH2OO           MCHOOH         MOOCHOOH           MOOCHO            C7H13             C4H6          C5H11CO           IC8H18            C8H17          C8H17OO         C8H16OOH       OOC8H16OOH            C8KET          C6H13CO            C8H16           C10H22           C10H21         C10H21OO        C10H20OOH      OOC10H20OOH           C10KET           C10H20          C8H17CO
#       (seconds)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)
#
    2.6361220e-02    0.0000000e+00    0.0000000e+00    2.3400207e-05    0.0000000e+00    1.4757134e-04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    2.6440616e-02    0.0000000e+00    0.0000000e+00    2.8006557e-05    0.0000000e+00    1.4723903e-04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    2.6521604e-02    0.0000000e+00    0.0000000e+00    3.2429783e-05    0.0000000e+00    1.4632191e-04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    2.6603517e-02    0.0000000e+00    0.0000000e+00    3.6823344e-05    0.0000000e+00    1.4498181e-04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    2.6681526e-02    0.0000000e+00    0.0000000e+00    4.1028104e-05    0.0000000e+00    1.4347079e-04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    2.6761220e-02    0.0000000e+00    0.0000000e+00    4.5679514e-05    0.0000000e+00    1.4173809e-04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    2.6841269e-02    0.0000000e+00    0.0000000e+00    5.1085813e-05    0.0000000e+00    1.3992205e-04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    2.6921513e-02    0.0000000e+00    0.0000000e+00    5.7345116e-05    0.0000000e+00    1.3804799e-04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    2.7000882e-02    0.0000000e+00    0.0000000e+00    6.4435746e-05    0.0000000e+00    1.3615037e-04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    2.7080506e-02    0.0000000e+00    0.0000000e+00    7.2270455e-05    0.0000000e+00    1.3416535e-04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    2.7160278e-02    0.0000000e+00    0.0000000e+00    8.0649522e-05    0.0000000e+00    1.3208734e-04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    2.7240774e-02    0.0000000e+00    0.0000000e+00    8.9320921e-05    0.0000000e+00    1.2984350e-04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    2.7320191e-02    0.0000000e+00    0.0000000e+00    9.8022451e-05    0.0000000e+00    1.2750596e-04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    2.7401294e-02    0.0000000e+00    0.0000000e+00    1.0685819e-04    0.0000000e+00    1.2498567e-04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    2.7480597e-02    0.0000000e+00    0.0000000e+00    1.1543240e-04    0.0000000e+00    1.2242541e-04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    2.7561084e-02    0.0000000e+00    0.0000000e+00    1.2414998e-04    0.0000000e+00    1.1975472e-04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    2.7640137e-02    0.0000000e+00    0.0000000e+00    1.3268257e-04    0.0000000e+00    1.1708711e-04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    2.7721457e-02    0.0000000e+00    0.0000000e+00    1.4157532e-04    0.0000000e+00    1.1432853e-04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    2.7801167e-02    0.0000000e+00    0.0000000e+00    1.5036704e-04    0.0000000e+00    1.1161349e-04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    2.7880468e-02    0.0000000e+00    0.0000000e+00    1.5909667e-04    0.0000000e+00    1.0891633e-04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
